trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.15577974928671173}",25,17,-0.025249302528658646,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.15422195179384462}",25,3,16.857677039898242,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.15267973227590617}",30,19,-9.91440176333846,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.1511529349531471}",20,0,-40.170137569580426,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.14964140560361563}",20,0,4.14490687531639,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.14814499154757946}",20,5,3.6796406067481326,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.14666354163210368}",20,16,6.059489746876936,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.14519690621578263}",20,16,6.989466605538114,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.1437449371536248}",20,14,10.77450324266799,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.14230748778208857}",25,14,8.145156595973631,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.14088441290426768}",25,16,19.434628094538834,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.139475568775225}",25,4,33.32685620354747,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.13808081308747275}",20,7,10.966867277796936,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.136700004956598}",20,16,6.203027826646216,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.13533300490703204}",30,8,-25.735726093364423,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.13397967485796172}",20,10,7.385959144881577,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.1326398781093821}",25,12,27.368968948554002,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.13131347932828827}",25,14,14.942349655713393,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.1300003445350054}",20,10,-4.036622356865011,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.12870034108965533}",25,12,25.44165036018017,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.1274133376787588}",20,13,-0.15677844383845452,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.12613920430197118}",20,7,-22.212933359072384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
207,False,"{'a': 0.5, 'e': 0.12487781225895148}",20,9,20.888711097928592,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.12362903413636196}",20,0,-33.20068278594874,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
209,False,"{'a': 0.5, 'e': 0.12239274379499834}",20,11,18.081756559400407,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.12116881635704835}",25,17,-29.175566301541668,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
211,False,"{'a': 0.5, 'e': 0.11995712819347787}",25,19,12.137523593182877,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.11875755691154309}",25,15,8.692417054000316,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.11756998134242766}",25,9,26.735783529921676,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.11639428152900338}",35,25,19.9870908768046,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.11523033871371334}",30,13,22.816248048075895,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.11407803532657622}",20,13,2.091810107005605,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.11293725497331045}",25,2,2.7736753544912327,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.11180788242357734}",30,13,24.124308605402337,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.11068980359934157}",25,20,6.888215747061157,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.10958290556334815}",30,13,-44.935658109784995,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
221,False,"{'a': 0.5, 'e': 0.10848707650771466}",20,3,23.47462382173928,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.10740220574263752}",25,14,-4.543927455830991,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.10632818368521114}",20,11,0.5289945868822761,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.10526490184835903}",30,19,-4.788956393929151,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.10421225282987544}",20,10,20.20775093929347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.10317013030157668}",25,3,3.5817245999416722,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.10213842899856092}",20,13,14.161385268010273,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.10111704470857531}",30,21,14.702741505606072,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.10010587426148955}",35,21,20.166288016503653,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.09910481551887466}",25,16,14.596523173516509,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.0981137673636859}",30,22,13.896434091624862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.09713262969004906}",20,3,32.45966066833164,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.09616130339314856}",20,0,21.10747183089987,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
234,False,"{'a': 0.5, 'e': 0.09519969035921708}",25,17,15.64272391515424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.0942476934556249}",30,19,15.013775542652679,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.09330521652106866}",20,0,31.59625099052786,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
237,False,"{'a': 0.5, 'e': 0.09237216435585796}",25,16,18.028011334831703,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.09144844271229938}",20,6,20.13944880004552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.0905339582851764}",20,12,9.329443893916956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.08962861870232462}",20,16,7.513928423569571,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.08873233251530138}",30,21,14.907596099370508,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.08784500919014836}",20,7,22.294384271126535,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.08696655909824688}",25,0,28.646445100323614,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.0860968935072644}",25,17,-42.6065645373383,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
245,False,"{'a': 0.5, 'e': 0.08523592457219176}",20,11,19.423081753057115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.08438356532646984}",20,7,23.210499206260245,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.08353972967320515}",35,18,11.151584900460039,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.0827043323764731}",25,15,7.899422588141733,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.08187728905270836}",25,12,25.568022828825065,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.08105851616218128}",30,16,25.050071895156105,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.08024793100055946}",25,17,17.975840228222893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.07944545169055386}",30,17,9.375445752912063,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.07865099717364833}",30,0,42.60384406838334,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.07786448720191184}",30,13,23.535405753297326,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.07708584232989273}",20,16,7.748928223573316,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.0763149839065938}",20,13,12.600607683725565,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.07555183406752786}",25,20,7.62429705253174,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.07479631572685258}",20,6,22.006619348940927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.07404835256958406}",35,19,30.071609719738802,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.07330786904388821}",30,21,2.017757964409462,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.07257479035344933}",25,6,-15.956762526136746,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
262,False,"{'a': 0.5, 'e': 0.07184904244991484}",30,14,-12.586379962635073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
263,False,"{'a': 0.5, 'e': 0.07113055202541568}",25,19,11.621105050293838,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.07041924650516153}",25,0,14.605068295944212,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
265,False,"{'a': 0.5, 'e': 0.06971505404010991}",30,13,10.429950805001457,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.06901790349970881}",30,21,20.024881310114765,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.06832772446471172}",25,17,14.91156255611067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.0676444472200646}",25,9,13.27785949669976,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.06696800274786396}",25,8,20.669173860757095,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.06629832272038531}",20,6,20.155040660116242,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.06563533949318147}",20,16,9.904029519364602,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.06497898609824965}",30,16,21.563513162840522,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.06432919623726716}",25,11,12.432124896629269,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.06368590427489448}",20,6,15.155367019454236,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.06304904523214554}",20,0,33.87490971888326,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.06241855477982408}",30,16,17.59037312974482,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.06179436923202584}",20,8,-1.503460387781613,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.06117642553970558}",20,0,29.318859314735196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.06056466128430853}",20,16,6.3942692056368,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.05995901467146544}",20,16,7.288902284550609,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.059359424524750785}",25,17,-16.605391389690563,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.05876583027950327}",20,13,12.701590379142552,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.05817817197670824}",30,18,24.54805234242796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.05759639025694116}",25,17,15.691876611663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.057020426354371746}",25,15,18.49381733123383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.05645022209082803}",25,8,30.830667871546733,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.05588571986991975}",20,13,15.860230963392734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.05532686267122055}",20,10,9.67598463312886,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.05477359404450834}",20,10,19.5506392543422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.05422585810406326}",30,9,25.058686183236794,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.05368359952302263}",20,10,18.085300341790777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.0531467635277924}",25,13,25.706610814615946,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.05261529589251448}",20,4,25.937421711605023,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.05208914293358933}",25,18,15.093100987839597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.05156825150425344}",20,10,18.074151105624278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.0510525689892109}",25,12,22.867098789720878,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.050542043299318794}",20,6,-17.742157005707888,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
298,False,"{'a': 0.5, 'e': 0.050036622866325604}",25,10,29.90548072852,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.04953625663766235}",20,11,16.667745717935055,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.04904089407128572}",30,9,-9.928941607583976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
301,False,"{'a': 0.5, 'e': 0.04855048513057287}",25,14,12.454809784470864,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.04806498027926714}",20,3,29.35522457648338,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.047584330476474465}",25,0,22.87944732055407,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.04710848717170972}",25,14,22.451869188976367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.04663740229999262}",30,19,24.096055181090346,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.046171028276992696}",25,11,25.361493583613477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.045709317994222766}",20,10,13.550273018334721,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.04525222481428054}",30,18,23.57450420474653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.04479970256613774}",20,4,9.730755581172934,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.044351705540476356}",20,8,21.46033209663409,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.043908188485071595}",25,15,19.08513885446249,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.04346910660022088}",25,0,16.10184162779568,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
313,False,"{'a': 0.5, 'e': 0.04303441553421867}",25,17,12.613794005766769,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.04260407137887648}",25,16,17.460132601073106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.04217803066508771}",20,9,15.056104799055031,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.04175625035843684}",25,19,8.744346182560522,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.041338687854852466}",20,0,23.546965797874226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
318,False,"{'a': 0.5, 'e': 0.040925300976303945}",20,14,11.51940285688855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.0405160479665409}",30,17,13.865550372619504,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.040110887486875496}",20,12,13.419597038129611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.03970977861200674}",20,7,26.358764695271084,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.039312680825886674}",30,18,24.23576146157919,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.038919554017627804}",20,10,16.639343909379996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.03853035847745152}",25,17,17.028808284355087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.03814505489267701}",25,9,32.08537974075703,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.03776360434375024}",25,16,16.884420616024773,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.03738596830031274}",20,6,24.433505585697112,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.03701210861730961}",20,15,12.418189383896614,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.03664198753113651}",30,23,15.68000446688363,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.036275567655825146}",20,0,-9.471945702477964,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
331,False,"{'a': 0.5, 'e': 0.03591281197926689}",30,12,32.42513108699184,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.03555368385947423}",20,14,9.542857354893838,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.035198147020879485}",35,20,27.212983233040635,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.03484616555067069}",20,10,17.932681921024173,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.03449770389516398}",30,10,36.47967280514384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.03415272685621234}",25,8,29.288054020742017,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.03381119958765022}",20,9,15.43228915689273,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.03347308759177372}",20,6,24.758305440797837,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.03313835671585598}",25,8,21.380353267455035,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.03280697314869742}",20,16,7.025561475116101,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.03247890341721044}",20,11,15.434199853081429,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.03215411438303834}",20,3,25.954147699480778,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.031832573239207955}",30,18,23.210951484185237,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.031514247506815876}",20,10,20.504499887568056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.031199105031747717}",25,15,17.482195105369986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.03088711398143024}",20,5,26.874276008619503,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.030578242841615935}",25,14,20.648284340827537,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.030272460413199778}",20,12,15.78373642780863,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.02996973580906778}",20,16,9.659416506057969,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.0296700384509771}",20,0,33.19722154278353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.02937333806646733}",20,15,7.731121508766528,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.029079604685802656}",20,14,13.510423127801364,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.02878880863894463}",25,10,28.772362753312397,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.02850092055255518}",25,18,14.20530537315353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
