trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.15577974928671173}",20,4,4.1862023132800585,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.15422195179384462}",20,16,9.470939700674107,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.15267973227590617}",20,13,8.224415481075514,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.1511529349531471}",20,10,-2.868447307663421,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.14964140560361563}",25,7,35.23552848852122,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.14814499154757946}",25,19,11.327525656298693,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.14666354163210368}",20,8,0.4262077392053656,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.14519690621578263}",20,9,20.784677354479424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.1437449371536248}",30,1,36.79348534801596,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.14230748778208857}",25,7,-7.306520952417614,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.14088441290426768}",25,15,11.516139978170226,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.139475568775225}",20,3,16.723593412351267,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.13808081308747275}",25,19,4.7522503192609475,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.136700004956598}",20,7,23.494988975096064,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.13533300490703204}",25,0,31.035068476362873,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.13397967485796172}",30,10,20.507336445353815,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.1326398781093821}",30,18,18.086064799171165,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.13131347932828827}",25,17,15.664760709497717,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.1300003445350054}",20,10,18.28175809841749,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.12870034108965533}",20,0,28.182045960780886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
205,False,"{'a': 0.5, 'e': 0.1274133376787588}",20,6,13.66604840447864,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.12613920430197118}",20,12,-26.94906808039164,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
207,False,"{'a': 0.5, 'e': 0.12487781225895148}",30,13,32.48482752702792,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.12362903413636196}",25,11,25.722648833715123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.12239274379499834}",25,14,20.44524444652471,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.12116881635704835}",20,9,10.257208402450818,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.11995712819347787}",25,14,8.398867219350654,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.11875755691154309}",25,11,26.65886993794552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.11756998134242766}",20,16,7.991622476774597,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.11639428152900338}",20,7,25.807583045633763,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.11523033871371334}",20,10,16.82124393242812,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.11407803532657622}",20,1,2.596549148404372,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.11293725497331045}",25,17,14.793236366063091,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.11180788242357734}",30,7,4.203149466765323,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.11068980359934157}",25,15,16.722314388062173,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.10958290556334815}",20,6,11.377082696662532,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.10848707650771466}",30,2,32.35183291608345,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.10740220574263752}",25,11,25.06331142271822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.10632818368521114}",25,18,-30.16341156355148,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
224,False,"{'a': 0.5, 'e': 0.10526490184835903}",25,12,7.920477275692113,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.10421225282987544}",20,2,23.522950223488962,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.10317013030157668}",20,14,10.993424207293824,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.10213842899856092}",20,0,12.514696371819458,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.10111704470857531}",25,11,7.304467372360843,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.10010587426148955}",20,0,19.76685406624252,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.09910481551887466}",20,13,14.46771689930188,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.0981137673636859}",20,3,-17.992321113666165,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
232,False,"{'a': 0.5, 'e': 0.09713262969004906}",25,17,14.598738764157574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.09616130339314856}",30,17,24.36801992949115,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.09519969035921708}",25,9,24.588389554143166,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.0942476934556249}",30,24,11.646778458381789,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.09330521652106866}",25,11,26.78609667154617,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.09237216435585796}",25,7,1.4303022149256461,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.09144844271229938}",35,24,19.698737918259514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.0905339582851764}",25,13,20.499379547366384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.08962861870232462}",30,19,18.64082862724799,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.08873233251530138}",30,12,34.145904482682255,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.08784500919014836}",20,11,14.211713621957475,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.08696655909824688}",25,14,14.8287752355535,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.0860968935072644}",20,8,15.617714382034842,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.08523592457219176}",20,13,15.539905267817073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.08438356532646984}",25,14,9.795021612692851,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.08353972967320515}",25,0,40.28097312022192,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.0827043323764731}",20,14,1.5524067976732774,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.08187728905270836}",20,6,14.07510613767592,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.08105851616218128}",20,9,-21.696023636001648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
251,False,"{'a': 0.5, 'e': 0.08024793100055946}",25,18,3.33325642942368,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.07944545169055386}",30,19,19.28312882051044,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.07865099717364833}",25,14,9.878954816510323,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.07786448720191184}",30,16,25.25647060090013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.07708584232989273}",20,15,-12.64121784077909,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.0763149839065938}",20,15,12.376555393153165,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.07555183406752786}",25,8,16.19445929058794,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.07479631572685258}",30,1,31.208501411680473,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.07404835256958406}",25,20,7.657648734443077,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.07330786904388821}",25,16,18.971221293903056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.07257479035344933}",25,3,41.10141940292378,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.07184904244991484}",20,13,1.6680011072685001,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.07113055202541568}",20,6,27.685135113276736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.07041924650516153}",30,0,48.20704075462944,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.06971505404010991}",20,0,31.290269256867877,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.06901790349970881}",20,16,10.89892096685864,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.06832772446471172}",20,12,13.41662440235146,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.0676444472200646}",20,7,27.756767515753193,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.06696800274786396}",20,14,-11.471980599993271,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.06629832272038531}",30,11,26.34003589755016,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.06563533949318147}",25,14,18.846399535375,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.06497898609824965}",20,13,0.6311820204988239,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.06432919623726716}",25,0,42.820499396502214,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
274,False,"{'a': 0.5, 'e': 0.06368590427489448}",25,3,-22.791678265646304,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
275,False,"{'a': 0.5, 'e': 0.06304904523214554}",20,5,25.86295038509503,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.06241855477982408}",25,0,14.525228548651867,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.06179436923202584}",20,14,13.623939712761372,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.06117642553970558}",20,10,8.927087376436099,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.06056466128430853}",20,8,22.21656435283059,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.05995901467146544}",25,13,11.873524106479264,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.059359424524750785}",25,1,26.832717213466076,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.05876583027950327}",20,14,-1.3997924976686265,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.05817817197670824}",25,0,30.68951355157213,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.05759639025694116}",25,8,34.54750292108141,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.057020426354371746}",30,12,34.5011734452622,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.05645022209082803}",20,7,11.073348668149047,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.05588571986991975}",25,10,21.984133372812913,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.05532686267122055}",25,11,17.197007338059528,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.05477359404450834}",25,1,35.032843506778065,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.05422585810406326}",20,10,6.806839446188152,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.05368359952302263}",20,6,22.992389108934134,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.0531467635277924}",30,14,27.40149305953389,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.05261529589251448}",25,17,8.312306677948508,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.05208914293358933}",20,13,14.039274537754215,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.05156825150425344}",25,14,23.230004107309288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.0510525689892109}",25,7,25.2755130131784,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.050542043299318794}",20,10,19.880748958190072,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.050036622866325604}",20,11,15.937993989657015,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.04953625663766235}",20,11,17.5654897477292,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.04904089407128572}",20,12,10.449682946201452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.04855048513057287}",25,10,27.952594605566272,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.04806498027926714}",25,14,18.309109016671606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.047584330476474465}",25,3,40.89157005776292,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.04710848717170972}",25,9,28.38393046477173,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.04663740229999262}",25,16,15.082650774393766,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.046171028276992696}",30,10,26.772872035271245,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.045709317994222766}",30,17,22.776874640646106,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.04525222481428054}",20,13,16.46981996074509,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.04479970256613774}",20,1,31.895547009420067,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.044351705540476356}",20,14,10.585963146027417,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.043908188485071595}",20,14,11.407387076466044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.04346910660022088}",25,8,17.242686587443753,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.04303441553421867}",20,11,18.91860892737321,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.04260407137887648}",20,5,26.121378858733582,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.04217803066508771}",35,27,17.389926948666147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.04175625035843684}",25,14,19.412200087997025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.041338687854852466}",25,14,22.17220375326913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.040925300976303945}",25,11,22.359596515863316,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.0405160479665409}",30,16,27.44683009312434,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.040110887486875496}",35,25,19.143930636791232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.03970977861200674}",20,14,11.961305719680116,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.039312680825886674}",30,20,21.14082560299766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.038919554017627804}",25,11,15.676872966951256,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.03853035847745152}",20,6,21.814948212435464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.03814505489267701}",30,11,36.07272089813972,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.03776360434375024}",20,14,12.213519845437322,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.03738596830031274}",25,14,23.467184642287386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.03701210861730961}",25,0,40.146974745787915,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.5, 'e': 0.03664198753113651}",25,8,24.39189658993016,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.036275567655825146}",25,0,32.6884896997299,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.03591281197926689}",30,11,-21.559726377294517,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
332,False,"{'a': 0.5, 'e': 0.03555368385947423}",25,13,21.637961189932028,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.035198147020879485}",25,7,-10.243245498521935,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
334,False,"{'a': 0.5, 'e': 0.03484616555067069}",35,18,22.684805195867956,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.03449770389516398}",30,13,18.1865550726011,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.03415272685621234}",30,13,30.038737140890007,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.03381119958765022}",25,20,9.499928925723474,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.03347308759177372}",20,12,15.411795142193752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.03313835671585598}",25,17,14.281800680423654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.03280697314869742}",20,13,9.586734259498598,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.03247890341721044}",25,8,35.8124416032083,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.03215411438303834}",30,21,15.520750018561703,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.031832573239207955}",25,11,30.612025525928495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.031514247506815876}",25,15,14.053384769283001,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.031199105031747717}",20,15,9.747196022901242,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.03088711398143024}",20,14,12.117666665374575,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.030578242841615935}",20,0,30.218575312672154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.030272460413199778}",25,18,11.316064487360023,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.02996973580906778}",30,18,23.545646055078894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.0296700384509771}",30,13,32.6620134695111,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.02937333806646733}",25,11,27.1513392724506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.029079604685802656}",35,21,28.500264738660405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.02878880863894463}",20,14,10.870315417989778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
